Utah County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 127 Years
"Location ID","Location","Date","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
UT-045,"Tooele County",201304,47.2,50,-0.7,47.9
UT-045,"Tooele County",201305,58.2,76,1.0,57.2
UT-045,"Tooele County",201306,71.3,112,4.6,66.7
UT-045,"Tooele County",201307,78.9,118,3.2,75.7
UT-045,"Tooele County",201308,76.1,114,2.6,73.5
UT-045,"Tooele County",201309,63.6,69,0.6,63
UT-045,"Tooele County",201310,47.6,25,-2.8,50.4
UT-045,"Tooele County",201311,40.0,98,2.7,37.3
UT-045,"Tooele County",201312,22.6,11,-5.7,28.3
UT-045,"Tooele County",201401,30.0,92,3.6,26.4
UT-045,"Tooele County",201402,37.5,113,5.1,32.4
UT-045,"Tooele County",201403,43.1,101,3.2,39.9
UT-045,"Tooele County",201404,49.1,77,1.2,47.9
UT-045,"Tooele County",201405,59.6,94,2.4,57.2
UT-045,"Tooele County",201406,67.9,76,1.2,66.7
UT-045,"Tooele County",201407,78.7,115,3.0,75.7
UT-045,"Tooele County",201408,71.1,11,-2.4,73.5
UT-045,"Tooele County",201409,66.5,114,3.5,63
UT-045,"Tooele County",201410,54.6,121,4.2,50.4
UT-045,"Tooele County",201411,38.8,81,1.5,37.3
UT-045,"Tooele County",201412,33.1,115,4.8,28.3
UT-045,"Tooele County",201501,32.4,118,6.0,26.4
UT-045,"Tooele County",201502,41.2,127,8.8,32.4
UT-045,"Tooele County",201503,46.8,124,6.9,39.9
UT-045,"Tooele County",201504,49.5,85,1.6,47.9
UT-045,"Tooele County",201505,57.2,59,0.0,57.2
UT-045,"Tooele County",201506,74.1,126,7.4,66.7
UT-045,"Tooele County",201507,73.6,19,-2.1,75.7
UT-045,"Tooele County",201508,74.7,82,1.2,73.5
UT-045,"Tooele County",201509,67.4,123,4.4,63
UT-045,"Tooele County",201510,56.3,125,5.9,50.4
UT-045,"Tooele County",201511,34.6,27,-2.7,37.3
UT-045,"Tooele County",201512,28.4,68,0.1,28.3
UT-045,"Tooele County",201601,27.0,59,0.6,26.4
UT-045,"Tooele County",201602,34.8,90,2.4,32.4
UT-045,"Tooele County",201603,44.2,113,4.3,39.9
UT-045,"Tooele County",201604,51.1,105,3.2,47.9
UT-045,"Tooele County",201605,57.3,62,0.1,57.2
UT-045,"Tooele County",201606,72.9,124,6.2,66.7
UT-045,"Tooele County",201607,77.6,95,1.9,75.7
UT-045,"Tooele County",201608,74.7,82,1.2,73.5
UT-045,"Tooele County",201609,62.9,53,-0.1,63
UT-045,"Tooele County",201610,53.8,117,3.4,50.4
UT-045,"Tooele County",201611,42.5,120,5.2,37.3
UT-045,"Tooele County",201612,26.6,39,-1.7,28.3
UT-045,"Tooele County",201701,24.2,35,-2.2,26.4
UT-045,"Tooele County",201702,37.4,111,5.0,32.4
UT-045,"Tooele County",201703,47.2,125,7.3,39.9
UT-045,"Tooele County",201704,47.2,50,-0.7,47.9
UT-045,"Tooele County",201705,58.0,73,0.8,57.2
UT-045,"Tooele County",201706,71.3,112,4.6,66.7
UT-045,"Tooele County",201707,79.5,119,3.8,75.7
UT-045,"Tooele County",201708,75.8,111,2.3,73.5
UT-045,"Tooele County",201709,61.5,32,-1.5,63
UT-045,"Tooele County",201710,47.5,24,-2.9,50.4
UT-045,"Tooele County",201711,42.7,122,5.4,37.3
UT-045,"Tooele County",201712,29.8,82,1.5,28.3
UT-045,"Tooele County",201801,33.4,123,7.0,26.4
UT-045,"Tooele County",201802,32.8,59,0.4,32.4
UT-045,"Tooele County",201803,40.1,66,0.2,39.9
UT-045,"Tooele County",201804,50.4,98,2.5,47.9
UT-045,"Tooele County",201805,60.1,101,2.9,57.2
UT-045,"Tooele County",201806,70.3,101,3.6,66.7
UT-045,"Tooele County",201807,80.1,124,4.4,75.7
UT-045,"Tooele County",201808,75.5,105,2.0,73.5
UT-045,"Tooele County",201809,67.6,125,4.6,63
UT-045,"Tooele County",201810,49.5,46,-0.9,50.4
UT-045,"Tooele County",201811,35.2,34,-2.1,37.3
UT-045,"Tooele County",201812,26.8,41,-1.5,28.3
UT-045,"Tooele County",201901,28.2,73,1.8,26.4
UT-045,"Tooele County",201902,30.9,36,-1.5,32.4
UT-045,"Tooele County",201903,39.8,53,-0.1,39.9
UT-045,"Tooele County",201904,50.1,96,2.2,47.9
UT-045,"Tooele County",201905,53.8,21,-3.4,57.2
UT-045,"Tooele County",201906,65.6,39,-1.1,66.7
UT-045,"Tooele County",201907,76.8,82,1.1,75.7
UT-045,"Tooele County",201908,75.3,96,1.8,73.5
UT-045,"Tooele County",201909,63.3,65,0.3,63
UT-045,"Tooele County",201910,42.1,1,-8.3,50.4
UT-045,"Tooele County",201911,39.1,84,1.8,37.3
UT-045,"Tooele County",201912,29.9,83,1.6,28.3
UT-045,"Tooele County",202001,31.9,110,5.5,26.4
UT-045,"Tooele County",202002,32.3,52,-0.1,32.4
UT-045,"Tooele County",202003,43.2,102,3.3,39.9
UT-045,"Tooele County",202004,49.2,78,1.3,47.9
UT-045,"Tooele County",202005,61.0,114,3.8,57.2
UT-045,"Tooele County",202006,67.1,70,0.4,66.7
UT-045,"Tooele County",202007,77.3,89,1.6,75.7
UT-045,"Tooele County",202008,79.0,127,5.5,73.5
UT-045,"Tooele County",202009,66.1,107,3.1,63
UT-045,"Tooele County",202010,53.8,117,3.4,50.4
UT-045,"Tooele County",202011,39.3,90,2.0,37.3
UT-045,"Tooele County",202012,27.8,55,-0.5,28.3
UT-045,"Tooele County",202101,30.1,93,3.7,26.4
UT-045,"Tooele County",202102,34.0,78,1.6,32.4
UT-045,"Tooele County",202103,40.6,69,0.7,39.9
UT-045,"Tooele County",202104,48.8,74,0.9,47.9
UT-045,"Tooele County",202105,59.0,88,1.8,57.2
UT-045,"Tooele County",202106,75.9,127,9.2,66.7
UT-045,"Tooele County",202107,80.4,125,4.7,75.7
UT-045,"Tooele County",202108,73.6,58,0.1,73.5
UT-045,"Tooele County",202109,66.6,116,3.6,63
UT-045,"Tooele County",202110,49.2,42,-1.2,50.4
UT-047,"Uintah County",189501,16.5,44,-2.1,18.6
UT-047,"Uintah County",189502,16.9,17,-7.3,24.2
UT-047,"Uintah County",189503,27.9,12,-6.2,34.1
UT-047,"Uintah County",189504,43.7,59,-0.2,43.9
UT-047,"Uintah County",189505,51.2,29,-2.2,53.4
UT-047,"Uintah County",189506,58.1,4,-4.6,62.7
UT-047,"Uintah County",189507,65.2,1,-4.4,69.6
UT-047,"Uintah County",189508,66.1,27,-1.3,67.4
UT-047,"Uintah County",189509,56.6,24,-1.8,58.4
UT-047,"Uintah County",189510,43.4,15,-3.2,46.6
UT-047,"Uintah County",189511,25.5,2,-6.6,32.1
UT-047,"Uintah County",189512,9.7,3,-11.6,21.3
UT-047,"Uintah County",189601,18.8,55,0.2,18.6
UT-047,"Uintah County",189602,19.4,26,-4.8,24.2
UT-047,"Uintah County",189603,32.9,38,-1.2,34.1
UT-047,"Uintah County",189604,40.1,13,-3.8,43.9
UT-047,"Uintah County",189605,50.3,21,-3.1,53.4
UT-047,"Uintah County",189606,65.0,95,2.3,62.7
UT-047,"Uintah County",189607,67.5,14,-2.1,69.6
UT-047,"Uintah County",189608,65.3,11,-2.1,67.4
UT-047,"Uintah County",189609,54.6,7,-3.8,58.4
UT-047,"Uintah County",189610,43.9,19,-2.7,46.6
UT-047,"Uintah County",189611,27.0,8,-5.1,32.1
UT-047,"Uintah County",189612,23.6,84,2.3,21.3
UT-047,"Uintah County",189701,17.4,48,-1.2,18.6
UT-047,"Uintah County",189702,20.1,31,-4.1,24.2
UT-047,"Uintah County",189703,27.0,6,-7.1,34.1
UT-047,"Uintah County",189704,42.5,43,-1.4,43.9
UT-047,"Uintah County",189705,56.6,109,3.2,53.4
UT-047,"Uintah County",189706,61.9,47,-0.8,62.7
UT-047,"Uintah County",189707,65.2,1,-4.4,69.6
UT-047,"Uintah County",189708,65.6,17,-1.8,67.4
UT-047,"Uintah County",189709,59.1,69,0.7,58.4
UT-047,"Uintah County",189710,44.6,28,-2.0,46.6
UT-047,"Uintah County",189711,33.2,69,1.1,32.1
UT-047,"Uintah County",189712,10.0,5,-11.3,21.3
UT-047,"Uintah County",189801,5.3,3,-13.3,18.6
UT-047,"Uintah County",189802,17.6,19,-6.6,24.2
UT-047,"Uintah County",189803,27.3,8,-6.8,34.1
UT-047,"Uintah County",189804,44.7,75,0.8,43.9
UT-047,"Uintah County",189805,49.8,15,-3.6,53.4
UT-047,"Uintah County",189806,63.5,75,0.8,62.7
UT-047,"Uintah County",189807,68.9,39,-0.7,69.6
UT-047,"Uintah County",189808,68.8,92,1.4,67.4
UT-047,"Uintah County",189809,54.9,9,-3.5,58.4
UT-047,"Uintah County",189810,40.4,6,-6.2,46.6
UT-047,"Uintah County",189811,27.0,8,-5.1,32.1
UT-047,"Uintah County",189812,12.5,12,-8.8,21.3
UT-047,"Uintah County",189901,17.9,52,-0.7,18.6
UT-047,"Uintah County",189902,19.6,29,-4.6,24.2
UT-047,"Uintah County",189903,31.3,27,-2.8,34.1
UT-047,"Uintah County",189904,43.2,51,-0.7,43.9
UT-047,"Uintah County",189905,48.6,4,-4.8,53.4
UT-047,"Uintah County",189906,60.0,16,-2.7,62.7
UT-047,"Uintah County",189907,68.0,21,-1.6,69.6
UT-047,"Uintah County",189908,61.4,1,-6.0,67.4
UT-047,"Uintah County",189909,57.3,35,-1.1,58.4
UT-047,"Uintah County",189910,39.9,3,-6.7,46.6
UT-047,"Uintah County",189911,33.1,66,1.0,32.1
UT-047,"Uintah County",189912,11.9,10,-9.4,21.3
UT-047,"Uintah County",190001,21.9,88,3.3,18.6
UT-047,"Uintah County",190002,22.9,47,-1.3,24.2
UT-047,"Uintah County",190003,38.4,106,4.3,34.1
UT-047,"Uintah County",190004,40.8,20,-3.1,43.9
UT-047,"Uintah County",190005,54.4,75,1.0,53.4
UT-047,"Uintah County",190006,64.4,82,1.7,62.7
UT-047,"Uintah County",190007,67.8,18,-1.8,69.6
UT-047,"Uintah County",190008,63.0,3,-4.4,67.4
UT-047,"Uintah County",190009,53.0,4,-5.4,58.4
UT-047,"Uintah County",190010,44.2,22,-2.4,46.6
UT-047,"Uintah County",190011,33.3,71,1.2,32.1
UT-047,"Uintah County",190012,23.0,76,1.7,21.3
UT-047,"Uintah County",190101,19.6,69,1.0,18.6
UT-047,"Uintah County",190102,22.9,47,-1.3,24.2
UT-047,"Uintah County",190103,31.9,31,-2.2,34.1
UT-047,"Uintah County",190104,41.8,30,-2.1,43.9
UT-047,"Uintah County",190105,55.1,87,1.7,53.4
UT-047,"Uintah County",190106,59.1,11,-3.6,62.7
UT-047,"Uintah County",190107,69.9,57,0.3,69.6
UT-047,"Uintah County",190108,66.9,49,-0.5,67.4
UT-047,"Uintah County",190109,55.7,16,-2.7,58.4
UT-047,"Uintah County",190110,47.4,73,0.8,46.6
UT-047,"Uintah County",190111,33.5,76,1.4,32.1
UT-047,"Uintah County",190112,22.5,74,1.2,21.3
UT-047,"Uintah County",190201,19.6,69,1.0,18.6
UT-047,"Uintah County",190202,27.6,80,3.4,24.2
UT-047,"Uintah County",190203,30.0,19,-4.1,34.1
UT-047,"Uintah County",190204,44.0,62,0.1,43.9
UT-047,"Uintah County",190205,53.4,60,0.0,53.4
UT-047,"Uintah County",190206,64.9,93,2.2,62.7
UT-047,"Uintah County",190207,65.5,3,-4.1,69.6
UT-047,"Uintah County",190208,65.4,12,-2.0,67.4
UT-047,"Uintah County",190209,55.4,13,-3.0,58.4
UT-047,"Uintah County",190210,46.2,54,-0.4,46.6
UT-047,"Uintah County",190211,30.4,34,-1.7,32.1
UT-047,"Uintah County",190212,17.1,27,-4.2,21.3
UT-047,"Uintah County",190301,14.9,37,-3.7,18.6
UT-047,"Uintah County",190302,5.1,1,-19.1,24.2
UT-047,"Uintah County",190303,28.8,15,-5.3,34.1
UT-047,"Uintah County",190304,42.0,34,-1.9,43.9
UT-047,"Uintah County",190305,49.5,11,-3.9,53.4
UT-047,"Uintah County",190306,62.4,54,-0.3,62.7
UT-047,"Uintah County",190307,65.6,4,-4.0,69.6
UT-047,"Uintah County",190308,65.7,21,-1.7,67.4
UT-047,"Uintah County",190309,54.2,5,-4.2,58.4
UT-047,"Uintah County",190310,44.9,33,-1.7,46.6
UT-047,"Uintah County",190311,30.7,39,-1.4,32.1
UT-047,"Uintah County",190312,19.7,43,-1.6,21.3
UT-047,"Uintah County",190401,14.3,31,-4.3,18.6
UT-047,"Uintah County",190402,29.3,96,5.1,24.2
UT-047,"Uintah County",190403,37.2,93,3.1,34.1
UT-047,"Uintah County",190404,47.8,113,3.9,43.9
UT-047,"Uintah County",190405,54.6,78,1.2,53.4
UT-047,"Uintah County",190406,61.5,42,-1.2,62.7
UT-047,"Uintah County",190407,68.3,28,-1.3,69.6
UT-047,"Uintah County",190408,67.6,68,0.2,67.4
UT-047,"Uintah County",190409,58.5,53,0.1,58.4
UT-047,"Uintah County",190410,45.8,48,-0.8,46.6
UT-047,"Uintah County",190411,31.6,46,-0.5,32.1
UT-047,"Uintah County",190412,22.2,68,0.9,21.3
UT-047,"Uintah County",190501,18.9,58,0.3,18.6
UT-047,"Uintah County",190502,20.3,33,-3.9,24.2
UT-047,"Uintah County",190503,37.2,93,3.1,34.1
UT-047,"Uintah County",190504,43.3,52,-0.6,43.9
UT-047,"Uintah County",190505,49.4,9,-4.0,53.4
UT-047,"Uintah County",190506,63.1,69,0.4,62.7
UT-047,"Uintah County",190507,69.1,42,-0.5,69.6
UT-047,"Uintah County",190508,68.1,75,0.7,67.4
UT-047,"Uintah County",190509,58.3,50,-0.1,58.4
UT-047,"Uintah County",190510,40.3,5,-6.3,46.6
UT-047,"Uintah County",190511,31.8,49,-0.3,32.1
UT-047,"Uintah County",190512,14.0,15,-7.3,21.3
UT-047,"Uintah County",190601,14.0,27,-4.6,18.6
UT-047,"Uintah County",190602,22.9,47,-1.3,24.2
UT-047,"Uintah County",190603,30.7,24,-3.4,34.1
UT-047,"Uintah County",190604,44.0,62,0.1,43.9
UT-047,"Uintah County",190605,52.3,44,-1.1,53.4
UT-047,"Uintah County",190606,60.5,23,-2.2,62.7
UT-047,"Uintah County",190607,67.2,12,-2.4,69.6
UT-047,"Uintah County",190608,65.8,23,-1.6,67.4
UT-047,"Uintah County",190609,57.3,35,-1.1,58.4
UT-047,"Uintah County",190610,44.1,21,-2.5,46.6
UT-047,"Uintah County",190611,30.3,32,-1.8,32.1
UT-047,"Uintah County",190612,21.7,59,0.4,21.3
UT-047,"Uintah County",190701,21.0,82,2.4,18.6
UT-047,"Uintah County",190702,31.5,115,7.3,24.2
UT-047,"Uintah County",190703,38.8,108,4.7,34.1
UT-047,"Uintah County",190704,45.4,88,1.5,43.9
UT-047,"Uintah County",190705,49.5,11,-3.9,53.4
UT-047,"Uintah County",190706,56.1,1,-6.6,62.7
UT-047,"Uintah County",190707,67.1,11,-2.5,69.6
UT-047,"Uintah County",190708,64.6,5,-2.8,67.4
UT-047,"Uintah County",190709,56.4,22,-2.0,58.4
UT-047,"Uintah County",190710,48.1,90,1.5,46.6
UT-047,"Uintah County",190711,31.6,46,-0.5,32.1
UT-047,"Uintah County",190712,22.4,70,1.1,21.3
UT-047,"Uintah County",190801,14.0,27,-4.6,18.6
UT-047,"Uintah County",190802,18.7,24,-5.5,24.2
UT-047,"Uintah County",190803,35.1,69,1.0,34.1
UT-047,"Uintah County",190804,44.0,62,0.1,43.9
UT-047,"Uintah County",190805,47.6,1,-5.8,53.4
UT-047,"Uintah County",190806,57.3,2,-5.4,62.7
UT-047,"Uintah County",190807,68.2,24,-1.4,69.6
UT-047,"Uintah County",190808,64.7,6,-2.7,67.4
UT-047,"Uintah County",190809,55.8,18,-2.6,58.4
UT-047,"Uintah County",190810,39.6,1,-7.0,46.6
UT-047,"Uintah County",190811,28.1,14,-4.0,32.1
UT-047,"Uintah County",190812,11.6,9,-9.7,21.3
UT-047,"Uintah County",190901,19.1,64,0.5,18.6
UT-047,"Uintah County",190902,18.0,20,-6.2,24.2
UT-047,"Uintah County",190903,25.9,2,-8.2,34.1
UT-047,"Uintah County",190904,40.1,13,-3.8,43.9
UT-047,"Uintah County",190905,49.9,16,-3.5,53.4
UT-047,"Uintah County",190906,62.6,59,-0.1,62.7
UT-047,"Uintah County",190907,69.7,52,0.1,69.6
UT-047,"Uintah County",190908,68.1,75,0.7,67.4
UT-047,"Uintah County",190909,57.6,41,-0.8,58.4
UT-047,"Uintah County",190910,47.7,80,1.1,46.6
UT-047,"Uintah County",190911,32.9,62,0.8,32.1
UT-047,"Uintah County",190912,5.8,1,-15.5,21.3
UT-047,"Uintah County",191001,10.3,10,-8.3,18.6
UT-047,"Uintah County",191002,14.8,9,-9.4,24.2
UT-047,"Uintah County",191003,40.9,119,6.8,34.1
UT-047,"Uintah County",191004,47.4,108,3.5,43.9
UT-047,"Uintah County",191005,53.7,62,0.3,53.4
UT-047,"Uintah County",191006,64.6,87,1.9,62.7
UT-047,"Uintah County",191007,70.0,60,0.4,69.6
UT-047,"Uintah County",191008,67.0,52,-0.4,67.4
UT-047,"Uintah County",191009,60.5,98,2.1,58.4
UT-047,"Uintah County",191010,45.0,36,-1.6,46.6
UT-047,"Uintah County",191011,37.5,117,5.4,32.1
UT-047,"Uintah County",191012,24.9,94,3.6,21.3
UT-047,"Uintah County",191101,27.0,116,8.4,18.6
UT-047,"Uintah County",191102,24.2,59,0.0,24.2
UT-047,"Uintah County",191103,36.4,81,2.3,34.1
UT-047,"Uintah County",191104,43.0,50,-0.9,43.9
UT-047,"Uintah County",191105,52.7,49,-0.7,53.4
UT-047,"Uintah County",191106,62.4,54,-0.3,62.7
UT-047,"Uintah County",191107,67.0,9,-2.6,69.6
UT-047,"Uintah County",191108,66.2,29,-1.2,67.4
UT-047,"Uintah County",191109,58.4,51,0.0,58.4
UT-047,"Uintah County",191110,43.0,14,-3.6,46.6
UT-047,"Uintah County",191111,28.3,17,-3.8,32.1
UT-047,"Uintah County",191112,15.4,21,-5.9,21.3
UT-047,"Uintah County",191201,18.9,58,0.3,18.6
UT-047,"Uintah County",191202,27.4,79,3.2,24.2
UT-047,"Uintah County",191203,31.5,29,-2.6,34.1
UT-047,"Uintah County",191204,39.1,6,-4.8,43.9
UT-047,"Uintah County",191205,49.4,9,-4.0,53.4
UT-047,"Uintah County",191206,60.3,18,-2.4,62.7
UT-047,"Uintah County",191207,65.7,5,-3.9,69.6
UT-047,"Uintah County",191208,64.9,7,-2.5,67.4
UT-047,"Uintah County",191209,50.5,1,-7.9,58.4
UT-047,"Uintah County",191210,42.1,9,-4.5,46.6
UT-047,"Uintah County",191211,30.4,34,-1.7,32.1
UT-047,"Uintah County",191212,15.6,22,-5.7,21.3
UT-047,"Uintah County",191301,14.6,35,-4.0,18.6
UT-047,"Uintah County",191302,22.0,41,-2.2,24.2
UT-047,"Uintah County",191303,30.0,19,-4.1,34.1
UT-047,"Uintah County",191304,45.1,83,1.2,43.9
UT-047,"Uintah County",191305,55.0,85,1.6,53.4
UT-047,"Uintah County",191306,61.1,35,-1.6,62.7
UT-047,"Uintah County",191307,67.7,17,-1.9,69.6
UT-047,"Uintah County",191308,68.8,92,1.4,67.4
UT-047,"Uintah County",191309,56.7,26,-1.7,58.4
UT-047,"Uintah County",191310,42.7,12,-3.9,46.6
UT-047,"Uintah County",191311,33.7,83,1.6,32.1
UT-047,"Uintah County",191312,15.0,19,-6.3,21.3
UT-047,"Uintah County",191401,17.6,50,-1.0,18.6
UT-047,"Uintah County",191402,19.5,28,-4.7,24.2
UT-047,"Uintah County",191403,35.6,75,1.5,34.1
UT-047,"Uintah County",191404,45.7,91,1.8,43.9
UT-047,"Uintah County",191405,54.7,80,1.3,53.4
UT-047,"Uintah County",191406,61.3,39,-1.4,62.7
UT-047,"Uintah County",191407,69.0,41,-0.6,69.6
UT-047,"Uintah County",191408,67.3,58,-0.1,67.4
UT-047,"Uintah County",191409,60.0,89,1.6,58.4
UT-047,"Uintah County",191410,47.6,79,1.0,46.6
UT-047,"Uintah County",191411,35.1,97,3.0,32.1
UT-047,"Uintah County",191412,15.7,23,-5.6,21.3
UT-047,"Uintah County",191501,16.1,42,-2.5,18.6
UT-047,"Uintah County",191502,24.9,66,0.7,24.2
UT-047,"Uintah County",191503,35.3,70,1.2,34.1
UT-047,"Uintah County",191504,49.2,123,5.3,43.9
UT-047,"Uintah County",191505,50.9,25,-2.5,53.4
UT-047,"Uintah County",191506,58.7,7,-4.0,62.7
UT-047,"Uintah County",191507,68.3,28,-1.3,69.6
UT-047,"Uintah County",191508,67.2,56,-0.2,67.4
UT-047,"Uintah County",191509,56.6,24,-1.8,58.4
UT-047,"Uintah County",191510,48.1,90,1.5,46.6
UT-047,"Uintah County",191511,32.0,52,-0.1,32.1
UT-047,"Uintah County",191512,22.4,70,1.1,21.3
UT-047,"Uintah County",191601,14.1,29,-4.5,18.6
UT-047,"Uintah County",191602,18.6,23,-5.6,24.2
UT-047,"Uintah County",191603,35.6,75,1.5,34.1
UT-047,"Uintah County",191604,45.6,90,1.7,43.9
UT-047,"Uintah County",191605,49.9,16,-3.5,53.4
UT-047,"Uintah County",191606,59.7,13,-3.0,62.7
UT-047,"Uintah County",191607,67.0,9,-2.6,69.6
UT-047,"Uintah County",191608,65.6,17,-1.8,67.4
UT-047,"Uintah County",191609,55.3,12,-3.1,58.4
UT-047,"Uintah County",191610,43.9,19,-2.7,46.6
UT-047,"Uintah County",191611,28.4,19,-3.7,32.1
UT-047,"Uintah County",191612,17.8,32,-3.5,21.3
UT-047,"Uintah County",191701,11.6,16,-7.0,18.6
UT-047,"Uintah County",191702,21.6,39,-2.6,24.2
UT-047,"Uintah County",191703,26.4,3,-7.7,34.1
UT-047,"Uintah County",191704,40.0,12,-3.9,43.9
UT-047,"Uintah County",191705,48.1,2,-5.3,53.4
UT-047,"Uintah County",191706,59.8,14,-2.9,62.7
UT-047,"Uintah County",191707,70.4,79,0.8,69.6
UT-047,"Uintah County",191708,66.3,30,-1.1,67.4
UT-047,"Uintah County",191709,57.8,44,-0.6,58.4
UT-047,"Uintah County",191710,46.1,52,-0.5,46.6
UT-047,"Uintah County",191711,35.6,106,3.5,32.1
UT-047,"Uintah County",191712,31.1,125,9.8,21.3
UT-047,"Uintah County",191801,21.3,84,2.7,18.6
UT-047,"Uintah County",191802,24.7,64,0.5,24.2
UT-047,"Uintah County",191803,38.1,103,4.0,34.1
UT-047,"Uintah County",191804,39.4,8,-4.5,43.9
UT-047,"Uintah County",191805,51.7,35,-1.7,53.4
UT-047,"Uintah County",191806,67.7,113,5.0,62.7
UT-047,"Uintah County",191807,68.3,28,-1.3,69.6
UT-047,"Uintah County",191808,65.6,17,-1.8,67.4
UT-047,"Uintah County",191809,58.5,53,0.1,58.4
UT-047,"Uintah County",191810,49.8,115,3.2,46.6
UT-047,"Uintah County",191811,29.8,30,-2.3,32.1
UT-047,"Uintah County",191812,19.9,45,-1.4,21.3
UT-047,"Uintah County",191901,12.5,19,-6.1,18.6
UT-047,"Uintah County",191902,23.3,50,-0.9,24.2
UT-047,"Uintah County",191903,34.1,55,0.0,34.1
UT-047,"Uintah County",191904,44.8,79,0.9,43.9
UT-047,"Uintah County",191905,55.5,94,2.1,53.4
UT-047,"Uintah County",191906,64.8,92,2.1,62.7
UT-047,"Uintah County",191907,71.5,96,1.9,69.6
UT-047,"Uintah County",191908,67.6,68,0.2,67.4
UT-047,"Uintah County",191909,60.4,95,2.0,58.4
UT-047,"Uintah County",191910,41.0,7,-5.6,46.6
UT-047,"Uintah County",191911,29.3,27,-2.8,32.1
UT-047,"Uintah County",191912,6.6,2,-14.7,21.3
UT-047,"Uintah County",192001,13.6,24,-5.0,18.6
UT-047,"Uintah County",192002,24.0,57,-0.2,24.2
UT-047,"Uintah County",192003,31.7,30,-2.4,34.1
UT-047,"Uintah County",192004,38.7,3,-5.2,43.9
UT-047,"Uintah County",192005,54.9,83,1.5,53.4
UT-047,"Uintah County",192006,62.4,54,-0.3,62.7
UT-047,"Uintah County",192007,70.0,60,0.4,69.6
UT-047,"Uintah County",192008,65.4,12,-2.0,67.4
UT-047,"Uintah County",192009,56.8,28,-1.6,58.4
UT-047,"Uintah County",192010,44.6,28,-2.0,46.6
UT-047,"Uintah County",192011,32.0,52,-0.1,32.1
UT-047,"Uintah County",192012,21.4,57,0.1,21.3
UT-047,"Uintah County",192101,25.3,105,6.7,18.6
UT-047,"Uintah County",192102,29.2,93,5.0,24.2
UT-047,"Uintah County",192103,38.7,107,4.6,34.1
UT-047,"Uintah County",192104,40.6,19,-3.3,43.9
UT-047,"Uintah County",192105,53.3,56,-0.1,53.4
UT-047,"Uintah County",192106,64.5,85,1.8,62.7
UT-047,"Uintah County",192107,70.4,79,0.8,69.6
UT-047,"Uintah County",192108,66.1,27,-1.3,67.4
UT-047,"Uintah County",192109,58.2,47,-0.2,58.4
UT-047,"Uintah County",192110,51.7,123,5.1,46.6
UT-047,"Uintah County",192111,35.6,106,3.5,32.1
UT-047,"Uintah County",192112,28.3,114,7.0,21.3
UT-047,"Uintah County",192201,11.5,14,-7.1,18.6
UT-047,"Uintah County",192202,19.4,26,-4.8,24.2
UT-047,"Uintah County",192203,29.2,16,-4.9,34.1
UT-047,"Uintah County",192204,39.6,10,-4.3,43.9
UT-047,"Uintah County",192205,52.0,39,-1.4,53.4
UT-047,"Uintah County",192206,65.0,95,2.3,62.7
UT-047,"Uintah County",192207,69.7,52,0.1,69.6
UT-047,"Uintah County",192208,69.4,104,2.0,67.4
UT-047,"Uintah County",192209,61.3,107,2.9,58.4
UT-047,"Uintah County",192210,48.1,90,1.5,46.6
UT-047,"Uintah County",192211,33.0,63,0.9,32.1
UT-047,"Uintah County",192212,26.2,105,4.9,21.3
UT-047,"Uintah County",192301,25.2,104,6.6,18.6
UT-047,"Uintah County",192302,15.8,13,-8.4,24.2
UT-047,"Uintah County",192303,26.8,5,-7.3,34.1
UT-047,"Uintah County",192304,42.8,45,-1.1,43.9
UT-047,"Uintah County",192305,53.9,65,0.5,53.4
UT-047,"Uintah County",192306,61.3,39,-1.4,62.7
UT-047,"Uintah County",192307,70.4,79,0.8,69.6
UT-047,"Uintah County",192308,64.9,7,-2.5,67.4
UT-047,"Uintah County",192309,56.9,31,-1.5,58.4
UT-047,"Uintah County",192310,42.4,10,-4.2,46.6
UT-047,"Uintah County",192311,33.9,85,1.8,32.1
UT-047,"Uintah County",192312,20.8,51,-0.5,21.3
UT-047,"Uintah County",192401,12.9,20,-5.7,18.6
UT-047,"Uintah County",192402,31.0,113,6.8,24.2
UT-047,"Uintah County",192403,29.5,17,-4.6,34.1
UT-047,"Uintah County",192404,42.0,34,-1.9,43.9
UT-047,"Uintah County",192405,55.0,85,1.6,53.4
UT-047,"Uintah County",192406,63.1,69,0.4,62.7
UT-047,"Uintah County",192407,68.9,39,-0.7,69.6
UT-047,"Uintah County",192408,66.3,30,-1.1,67.4
UT-047,"Uintah County",192409,56.1,19,-2.3,58.4
UT-047,"Uintah County",192410,44.8,31,-1.8,46.6
UT-047,"Uintah County",192411,31.8,49,-0.3,32.1
UT-047,"Uintah County",192412,14.4,16,-6.9,21.3
UT-047,"Uintah County",192501,12.3,18,-6.3,18.6
UT-047,"Uintah County",192502,28.0,85,3.8,24.2
UT-047,"Uintah County",192503,36.1,79,2.0,34.1
UT-047,"Uintah County",192504,45.8,95,1.9,43.9
UT-047,"Uintah County",192505,57.2,116,3.8,53.4
UT-047,"Uintah County",192506,60.5,23,-2.2,62.7
UT-047,"Uintah County",192507,70.2,72,0.6,69.6
UT-047,"Uintah County",192508,65.4,12,-2.0,67.4
